protocol_mode,transaction_id,I_ac,logical_download_id,true_device_id,mno,profile_id
aura_rsp,CB4B32AEE8363310729BCD7CCE9E762B,IAC-A1D75B540438AFB27847651470C360F3,D0192-M02,Device-0192,MNO-B,PROFILE-5f4e3305936754254cfa
standard_rsp,DCCBD4A7295CFE2B28464AC68148AE9C,MID-1FE077E37D2AB0DA88C5376D186271AB,D0109-M02,Device-0109,MNO-B,PROFILE-b4f72a24a5bb89a6dced
aura_rsp,5EBBE2FD3105513B20B55EAD1CDE2D3F,IAC-044918F6B86673CB97F8BF4E3F596711,D0109-M02,Device-0109,MNO-B,PROFILE-b4f72a24a5bb89a6dced
standard_rsp,EC862CAEC9041B828ED9EC12EFE679FD,MID-D0CB5ADC6AC7FDF200DB7EE67CD18786,D0201-M04,Device-0201,MNO-D,PROFILE-baffc5363e7decc151a4
aura_rsp,DC557822CCD4CBF34F89BAD2F480F22F,IAC-E149A9FB81C3CB09B6605B37AB2BAC9F,D0201-M04,Device-0201,MNO-D,PROFILE-baffc5363e7decc151a4
standard_rsp,FE5CF6273BA8E98386B7AF4391B070C7,MID-9550AC9754E6EFF93CF2BB475001A21D,D0005-M02,Device-0005,MNO-B,PROFILE-40857fc43f7ce0e3589d
aura_rsp,3D1CD1C5AEADD2E2F553AC6E5830993B,IAC-421756536E63D524012C2B1EF53FE86C,D0005-M02,Device-0005,MNO-B,PROFILE-40857fc43f7ce0e3589d
standard_rsp,6156A1987BA9123D8CA6A1B293D9CD8D,MID-1D013EB18D1FE7A500E1466CB350F304,D0085-M02,Device-0085,MNO-B,PROFILE-dba971bf8ec4dc3f5c4b
aura_rsp,E35392967CA12FCF1F4B7B269865B21A,IAC-9DF9EFB1EF7904C16C837C36C412BD37,D0085-M02,Device-0085,MNO-B,PROFILE-dba971bf8ec4dc3f5c4b
standard_rsp,0FC9E22C8E671FC6C7625F4BFA3E5D6F,MID-BAE4E5F2F9372E8D4B432BB675A999AA,D0013-M02,Device-0013,MNO-B,PROFILE-0e3b9e395b328eb9256b
aura_rsp,0A36E11FDA6EB396BD0E3AA9638F8B3A,IAC-B6A22624545BD2CB0E22727185F9604A,D0013-M02,Device-0013,MNO-B,PROFILE-0e3b9e395b328eb9256b
standard_rsp,AA10F2A64D4A35C246D37A2925C1BAC9,MID-757376C0AA4CBBC560B807B942F2858A,D0246-M03,Device-0246,MNO-C,PROFILE-0c9e4330dd3421b69ded
aura_rsp,C47ECA085F33AAFA5407FA2FDBECF97A,IAC-2B828681991D2357B702C7529FB1BD68,D0246-M03,Device-0246,MNO-C,PROFILE-0c9e4330dd3421b69ded
standard_rsp,333B6BADA5A235CDABCD0346D1732BCD,MID-85514EF54DBFCB5736F18AEC1401DC97,D0249-M04,Device-0249,MNO-D,PROFILE-253836d8ffa31b7f3b31
aura_rsp,D2A4C42B2D8256BE5B2789003F8EF862,IAC-E4B8CA56772EE4FF362E1F3240DCF1EB,D0249-M04,Device-0249,MNO-D,PROFILE-253836d8ffa31b7f3b31
standard_rsp,812DF9A2A92EFCC260208B66CD96C8E4,MID-2401686F6D7205E843B3AC7EEE0ECE0A,D0185-M02,Device-0185,MNO-B,PROFILE-65b0bf663cef75bfb778
aura_rsp,C3A4066CCFF4AA0989728BFF5F0A3BC4,IAC-79AB366EDBAB3CEA2E75EDE10B22B0C4,D0185-M02,Device-0185,MNO-B,PROFILE-65b0bf663cef75bfb778
standard_rsp,5C0111BC92F2C7B6C9A97EA93ED713E7,MID-8F259454E311B04D275EEDBF887A5773,D0032-M02,Device-0032,MNO-B,PROFILE-acbdff3088658d5565e7
aura_rsp,3FC90B8648FC16798322105C3147A456,IAC-D993B8FC3E904BF9B256F7DC8FC3DD4A,D0032-M02,Device-0032,MNO-B,PROFILE-acbdff3088658d5565e7
standard_rsp,2CF0229DFC91A0C4CCE514BEF5A61A51,MID-7F4B0AAC4FA018619757EAA895927DF4,D0099-M03,Device-0099,MNO-C,PROFILE-bb6b5a2eff898e870895
aura_rsp,469634D532A170C7488FC85780C9CD3E,IAC-A8B275BEDE140D0B2C953CA583C16CE0,D0099-M03,Device-0099,MNO-C,PROFILE-bb6b5a2eff898e870895
standard_rsp,D70F73097B4C95943D55D10549B74E26,MID-601D295186BDC6BCAFD1F9DE199F5D7B,D0113-M01,Device-0113,MNO-A,PROFILE-e87327ab6d6487a7d5c7
aura_rsp,9E7D5D70F851252C7E30F8FCFB31EA64,IAC-DCFC0F3A3017C3867B2C1716DBF9760D,D0113-M01,Device-0113,MNO-A,PROFILE-e87327ab6d6487a7d5c7
standard_rsp,1701973D18FB5EB12257EEB8E8CA8339,MID-B2957824CD8179207CF9F6084A45AE5A,D0017-M03,Device-0017,MNO-C,PROFILE-5f057501989415cadfa6
aura_rsp,6E11732EE1FBED92BB24525D9C8D02CC,IAC-BE2A6DAFFB4867CFEB3899ECE123A1A4,D0017-M03,Device-0017,MNO-C,PROFILE-5f057501989415cadfa6
standard_rsp,C0C3F3C0CEE1F30E7DF26179F64AA4FC,MID-2D60AF2AFCEA88FC383C53D0166A2536,D0034-M02,Device-0034,MNO-B,PROFILE-21dc062fceed04939e74
aura_rsp,7E1EA2A68F11B90474ABB5E23A3EDB01,IAC-39512CB3D17E77780EE1D12515092AD7,D0034-M02,Device-0034,MNO-B,PROFILE-21dc062fceed04939e74
standard_rsp,A613565AA1CADCB620E9EE49BCBA43D0,MID-A24DBCD4D00ED6B4CDCFCB5957325EA2,D0244-M03,Device-0244,MNO-C,PROFILE-99bae895063da6495c39
aura_rsp,A099015D6147884192961405CAF265E2,IAC-573745C7322DF43ADB429C891C773C18,D0244-M03,Device-0244,MNO-C,PROFILE-99bae895063da6495c39
standard_rsp,DEB751733A2DBC02D60F582A49491EEF,MID-9FBB289E45F3898A7AE3B4186CB24486,D0035-M04,Device-0035,MNO-D,PROFILE-c4cbbd6d4441b2b01e96
aura_rsp,475507053BD5C45ED87E6B2ADA905E9D,IAC-2AD9D1A13F52A3592132E4C69833BA4C,D0035-M04,Device-0035,MNO-D,PROFILE-c4cbbd6d4441b2b01e96
standard_rsp,3B7196268E9A747F3D83000AA3246C50,MID-76679AF542EF4075A4AC0C0D5BAC0106,D0001-M01,Device-0001,MNO-A,PROFILE-92d1d8e6c7c18e21e86b
aura_rsp,3B6225990B482385DEE71AFA79BC300D,IAC-775E6218E2C31F769825404CC9CF10AD,D0001-M01,Device-0001,MNO-A,PROFILE-92d1d8e6c7c18e21e86b
standard_rsp,E8C8E308CFC091F89334509B22D65619,MID-F76C94A3E0D731BCC5CC389988046AF8,D0106-M01,Device-0106,MNO-A,PROFILE-240e71a5d9ea218d5948
aura_rsp,232CBFE39667020CE0A97319FDDED8FC,IAC-51F264C8854AFFC2A9211F45C349EFDF,D0106-M01,Device-0106,MNO-A,PROFILE-240e71a5d9ea218d5948
standard_rsp,3D681DF66E9369CDB39E5C2087E8C1C0,MID-E7CD743700B186F038D70FB053BAAAE8,D0148-M01,Device-0148,MNO-A,PROFILE-70e67f8db742229a5d6a
aura_rsp,F06DDBE58B37D8D70DA663CAD2B876DE,IAC-32FFF17C0CD4F08B371C9F3FC7567831,D0148-M01,Device-0148,MNO-A,PROFILE-70e67f8db742229a5d6a
standard_rsp,1F5F3E97700C76CFC6BC98B232933AB3,MID-E97CF8AE328273847BCE07698A4C1376,D0073-M03,Device-0073,MNO-C,PROFILE-cf05703a89d83791b7d6
aura_rsp,341F9387944AE4B88E113D67C6472F3D,IAC-793600FBFEDA52D277D11AEEEB26CDCB,D0073-M03,Device-0073,MNO-C,PROFILE-cf05703a89d83791b7d6
standard_rsp,C1B0D0431E70B5416D5BD3D0797754D3,MID-F46051EAD4EA0B9E215DCC7BCCF75FCA,D0042-M04,Device-0042,MNO-D,PROFILE-0d2306411a45c53e9ffe
aura_rsp,045C2BE4C54FA4D81DE00281B7C956B5,IAC-816F70738DE56A081326143CFE70E3B5,D0042-M04,Device-0042,MNO-D,PROFILE-0d2306411a45c53e9ffe
standard_rsp,60BD75C8E6112CC4902AC67DDA4F25AD,MID-D8EE8D8D96A560B1160D5015FE73880C,D0011-M02,Device-0011,MNO-B,PROFILE-7ddf8c018a25910b4bdd
aura_rsp,45CF9AF84B30698F75DCBAF3D3EF8193,IAC-9B5458C6266B8F9FFAEBA94088501A95,D0011-M02,Device-0011,MNO-B,PROFILE-7ddf8c018a25910b4bdd
standard_rsp,2823D600E6CBBB06EBF5EE565B3B4DA4,MID-61369966D11844170B52D829CAB73B34,D0046-M03,Device-0046,MNO-C,PROFILE-7dc4f68ff75fa1234497
aura_rsp,07D948127B951C3996FC937A44E68448,IAC-9A4608A773BB03992B337C1AED0B4E66,D0046-M03,Device-0046,MNO-C,PROFILE-7dc4f68ff75fa1234497
standard_rsp,4D30FE24ABAD7D9A3471D2521E66A7F6,MID-074570E351B57656FDBD5CA35AF24E52,D0085-M03,Device-0085,MNO-C,PROFILE-ec9474b43c65267b8f22
aura_rsp,C54A643AFE0415EEB13DCCC16DAE9FF3,IAC-3893FE6ABEA14A945A7758072907C074,D0085-M03,Device-0085,MNO-C,PROFILE-ec9474b43c65267b8f22
standard_rsp,518A44B3DE8D346E6608D95DB8AE35D1,MID-B5C7B4DA00F1B1E37650B516389DD68C,D0232-M04,Device-0232,MNO-D,PROFILE-0368e717cc755ef49dac
aura_rsp,6094AF2529B1485885DBD977496A2F88,IAC-AF70D8F0FAAD447450F501E64B76EE21,D0232-M04,Device-0232,MNO-D,PROFILE-0368e717cc755ef49dac
standard_rsp,DB45940F982D195D5FC7D207A10B90C9,MID-1EBE34F329D9AAAA3013AF67BCE4FC6D,D0126-M01,Device-0126,MNO-A,PROFILE-715e02da52356e2f5a5d
aura_rsp,788072038EF6BD3FC8F3BFD5A794CE9F,IAC-013D316A9A5C8D0C527DF6420EBDF310,D0126-M01,Device-0126,MNO-A,PROFILE-715e02da52356e2f5a5d
standard_rsp,57D88BDD60414D19351EE5F62ADD6EF6,MID-0C9B79C9D7435AD3A7F10F55B32A977F,D0134-M01,Device-0134,MNO-A,PROFILE-917c3aeef516e9b811bb
aura_rsp,31D774B97E70EEC34EB145EB975E8EBA,IAC-D6AE8232D2C632EAB8C2B3C27A3956D0,D0134-M01,Device-0134,MNO-A,PROFILE-917c3aeef516e9b811bb
standard_rsp,E961C38A8D7F9F4DB6A0B82CB0E7ADC8,MID-CA6734EC76DEB74455AD95D945BA22DB,D0207-M02,Device-0207,MNO-B,PROFILE-7d567bd7be7d1be6b6f2
aura_rsp,CF0A3C7A75043484FD1177C347832B4F,IAC-62168D17DABEFD37EA8CDBF94075BE03,D0207-M02,Device-0207,MNO-B,PROFILE-7d567bd7be7d1be6b6f2
standard_rsp,ED6D4A0A77D2224E0FDBF72F392C4980,MID-5A670ED24B81BE5D4F235B580219A936,D0071-M04,Device-0071,MNO-D,PROFILE-f86a5f1ee49d2c34c9df
aura_rsp,B424EBB2FC226D71AA3FF8668BAC3E4B,IAC-0BFE30E065981E931489874259DFB1DF,D0071-M04,Device-0071,MNO-D,PROFILE-f86a5f1ee49d2c34c9df
standard_rsp,01DB08889A16DD820D898EE31AED1C05,MID-530113D4F62328F9EC5753C577FC30A4,D0115-M03,Device-0115,MNO-C,PROFILE-c07b0010dd785b1225c7
aura_rsp,ECE3836DEC21E59A94F828465CB31847,IAC-580A8BAB6C1FBD67F2962992B377A92D,D0115-M03,Device-0115,MNO-C,PROFILE-c07b0010dd785b1225c7
standard_rsp,EB3906E402AF9FF5FBC179FD7DBFDA72,MID-5289C16342970D44F6360A6785B511D3,D0006-M04,Device-0006,MNO-D,PROFILE-eb0eb9d1c0ab5b114c45
aura_rsp,7DF40F358897BCC7666166FD04F48FDB,IAC-D2D814F819DBE59AECE8D27DFF9C1ED5,D0006-M04,Device-0006,MNO-D,PROFILE-eb0eb9d1c0ab5b114c45
standard_rsp,2C0421D6F2CDC7A70584275BEE9B800E,MID-ECC203DE1CDADC04D587A3C286C7261A,D0156-M02,Device-0156,MNO-B,PROFILE-909850f25dc994e4f291
aura_rsp,CF85896A7A150E225A16C7804B020056,IAC-834C7259F1A34845C08AD49257285D63,D0156-M02,Device-0156,MNO-B,PROFILE-909850f25dc994e4f291
standard_rsp,B999F1677BE8FBC1F585A0FC37A8A177,MID-BE0990B2AACD79D0DC7E9370099326CB,D0228-M02,Device-0228,MNO-B,PROFILE-acea4d06b497ac7df00a
aura_rsp,8938459A8AC8E95E6ABAD8675A557C6D,IAC-A581E9F20BD44E465A9A668F117E65C8,D0228-M02,Device-0228,MNO-B,PROFILE-acea4d06b497ac7df00a
standard_rsp,659F8FE938F11EEBDB634B534399BE35,MID-4704741868F14199B33B364F3CA12E73,D0237-M02,Device-0237,MNO-B,PROFILE-62f708c2796bd5bc8b10
aura_rsp,A6F1AB6B3B0E4C1334CF1197A1733058,IAC-EECC8CF0DBD7202766D34F5F6008CC81,D0237-M02,Device-0237,MNO-B,PROFILE-62f708c2796bd5bc8b10
standard_rsp,C35398F6097534D8DD80B327E2A476E1,MID-E9D70AA47A6904334F7E814A1961DD13,D0203-M03,Device-0203,MNO-C,PROFILE-4da1d65bd8faa6a68fd3
aura_rsp,617790D687BA97699D122FA1CDF7D0D6,IAC-5A9B89221C6111CABF685D444C180E4F,D0203-M03,Device-0203,MNO-C,PROFILE-4da1d65bd8faa6a68fd3
standard_rsp,31F39F064281025642A21CF1446FE3D1,MID-4C48A4D1ACFFC6C0F2656635C0F1ACB0,D0206-M02,Device-0206,MNO-B,PROFILE-bc74caa5d5c57f0b2b63
aura_rsp,E6783AD0E7351398A4225D3A6912D2E6,IAC-D0C427454E2192900C03FA517FB6ED4A,D0206-M02,Device-0206,MNO-B,PROFILE-bc74caa5d5c57f0b2b63
standard_rsp,A93EAB03B31FAC4E34D0E85B9C614ABF,MID-331CF53DE2A2472DA6B7E860C2BA810F,D0186-M03,Device-0186,MNO-C,PROFILE-63633e9974eb30b17259
aura_rsp,8B85334DA558F95494AA0DBAD99BA57C,IAC-D8E16DB66125530393B0C7D0A17AE7A8,D0186-M03,Device-0186,MNO-C,PROFILE-63633e9974eb30b17259
standard_rsp,DAAF78416D35D513E067921A3215136F,MID-D72851D2933B0D5D966614D3E8DD8BE8,D0107-M02,Device-0107,MNO-B,PROFILE-b3de5cf4dc3e14bdd302
aura_rsp,66A2248AD3ECDB77921E6714B8D3F789,IAC-7A7763621988417322E5B3DAE9484CC4,D0107-M02,Device-0107,MNO-B,PROFILE-b3de5cf4dc3e14bdd302
standard_rsp,348130E686007EDDF06CF096EF5DA883,MID-319DFE2317B3351DCED19AAD31E9CB52,D0015-M04,Device-0015,MNO-D,PROFILE-8b04d6505fb77625dd31
aura_rsp,76CEB8EA8F7FB66CC5C792B964F33956,IAC-A29650FAC128CA8AB312EE48DD1C0E99,D0015-M04,Device-0015,MNO-D,PROFILE-8b04d6505fb77625dd31
standard_rsp,9C215FD9563C3DEE75E5E7779994EAFC,MID-4AE3A8CBD0A750A4FC59B54783EEA20B,D0064-M01,Device-0064,MNO-A,PROFILE-d5f3a5c3d5e499854dc5
aura_rsp,4B98FDE3A48076DF7324FA765B13CECF,IAC-B3D9E885C97976C3A1D99C196ED054FB,D0064-M01,Device-0064,MNO-A,PROFILE-d5f3a5c3d5e499854dc5
standard_rsp,B57568C867497F5F176422BA79F33DD4,MID-BEEE8F2420CC7ACA5D7A64391E8A8A27,D0018-M01,Device-0018,MNO-A,PROFILE-8ef4738d77eeb478138c
aura_rsp,C8644704B1F97D6889FDC6B763B6D4CF,IAC-0651DC39F315AEF93255F18665559602,D0018-M01,Device-0018,MNO-A,PROFILE-8ef4738d77eeb478138c
standard_rsp,9960AB99A1AB41935CA63D590B4FFDEA,MID-8074E80B9B0DC0DFAE4AA0010B8DF79E,D0222-M04,Device-0222,MNO-D,PROFILE-cd5bf28ea684ec4ab1c1
aura_rsp,CDC3871CAF7823866F0354A701BA835F,IAC-D6DCB6ABC066335A7C7FCA07E3BC6BF7,D0222-M04,Device-0222,MNO-D,PROFILE-cd5bf28ea684ec4ab1c1
standard_rsp,67191ABCB3C1BC772C7E712E29D52B56,MID-AA9275661A7B43C0891A981A759D21FC,D0174-M02,Device-0174,MNO-B,PROFILE-75480788c6a3e1a2e94b
aura_rsp,C208F4671BC6CA544BE182C4B5E22F04,IAC-EDB06A912753712BD162D05C04C39633,D0174-M02,Device-0174,MNO-B,PROFILE-75480788c6a3e1a2e94b
standard_rsp,816CF6636265FF6DE659669528669A77,MID-7BAB3A5C1AE36CB93B8F15876FD6AD06,D0164-M01,Device-0164,MNO-A,PROFILE-b3b972eeee1cf27014bd
aura_rsp,D0D43863200ECE01B9E3E93412A7BC6A,IAC-B14C91A3349AD9A83F50ADF767C4DEBB,D0164-M01,Device-0164,MNO-A,PROFILE-b3b972eeee1cf27014bd
standard_rsp,AF92BCE1B58E587BC31423D8D0AA610B,MID-C4035C9457B70F3E03401475262A17D5,D0170-M04,Device-0170,MNO-D,PROFILE-2b6b087d2809fb545931
aura_rsp,40C1EC38D47A1500E1662472275F4646,IAC-777725A60F9AFD13227931F28E4E6E6B,D0170-M04,Device-0170,MNO-D,PROFILE-2b6b087d2809fb545931
standard_rsp,309BAA504396096B274401CBF8513278,MID-962AD94B9BDF559FA472A64A82AAD362,D0143-M04,Device-0143,MNO-D,PROFILE-298afd46f8823d323d3a
aura_rsp,AE57A726D3ECDFBDA594B72537B44D27,IAC-4A2133AAA01C49A656B873EE77264C89,D0143-M04,Device-0143,MNO-D,PROFILE-298afd46f8823d323d3a
standard_rsp,B8C17B00E1E9A830CCF029405952AA47,MID-AB0FBE82BC90B77B421CBEC46D35E126,D0115-M01,Device-0115,MNO-A,PROFILE-e471e7afec1d13b732b0
aura_rsp,EFE6781194F67E4CC6D6FF1090729D55,IAC-CA38BD43D189F791B3BC11E3ED5EF5E5,D0115-M01,Device-0115,MNO-A,PROFILE-e471e7afec1d13b732b0
standard_rsp,F78848A67BAD0F6BFE658910EA4D5E43,MID-81E0FC01EC4516C5652DFAE662AD4D76,D0210-M04,Device-0210,MNO-D,PROFILE-4bae7f4c8c4558d393a2
aura_rsp,D74A46508506C71B19A67100FEBBEF7A,IAC-08E39A7149355FF184A47150FFCBF1C4,D0210-M04,Device-0210,MNO-D,PROFILE-4bae7f4c8c4558d393a2
standard_rsp,57F2A49E3434477F863931A5F1F0BE66,MID-93F5CF485DCCB7FAD94AC6B6BB1A4F5A,D0060-M01,Device-0060,MNO-A,PROFILE-b0d28439aef5798667a5
aura_rsp,C4028AEE1FDE94FB6E2AA2A116CF1683,IAC-6B40EA663E4DDBF08D17F75D1F7FC4B9,D0060-M01,Device-0060,MNO-A,PROFILE-b0d28439aef5798667a5
standard_rsp,A83C07AA5D051146970CAC5DAF0095D2,MID-8325B68BF0DA43B56D7354F14085C70F,D0222-M01,Device-0222,MNO-A,PROFILE-137ec998e89812e278e4
aura_rsp,5C710EBBC165610E38DBFA840A3284F8,IAC-0F85BA29F7573CE1713A112DFCFCD33E,D0222-M01,Device-0222,MNO-A,PROFILE-137ec998e89812e278e4
standard_rsp,41B688A1D75E8B66CC944F65C6884B69,MID-447DA7F5D9BE3B57613F81AC46AF4254,D0106-M04,Device-0106,MNO-D,PROFILE-fa1cfbfc612cdabe7f63
aura_rsp,592296CFEF6D7D3DB8008D8B3D061248,IAC-0C96B809712F5A7083681CEE606DD32C,D0106-M04,Device-0106,MNO-D,PROFILE-fa1cfbfc612cdabe7f63
standard_rsp,57B95663A019DF7DDB9E06CA1F445146,MID-B1BDB18F396169932D7C7110B553C9B6,D0195-M02,Device-0195,MNO-B,PROFILE-1d12e56518185c2fff5a
aura_rsp,30A253EDD7EA0D34223E7FCD7371621D,IAC-4F0578186D9C126F6EA6DC276E694EA2,D0195-M02,Device-0195,MNO-B,PROFILE-1d12e56518185c2fff5a
standard_rsp,3C0B422A49FF1FE50DA6497865CC5BCB,MID-CED298DD5BD4723BADD8BB8AB82E61DC,D0153-M01,Device-0153,MNO-A,PROFILE-bf11c17fdcbcec774e4f
aura_rsp,4553B82F7851370B9FE4EB71D6CC01C2,IAC-A0FDA5933BDE63E8CA98237E08B42090,D0153-M01,Device-0153,MNO-A,PROFILE-bf11c17fdcbcec774e4f
standard_rsp,304BF170F1B13CB156BE0B554EB3AA6D,MID-2611262CCB27ACDC429A82462BFD2DD5,D0063-M03,Device-0063,MNO-C,PROFILE-03cdd7ed33577613f139
aura_rsp,05633478368846DFB1A7E9F552418C14,IAC-23F50F59ACDD5F87B05BF2AE9A2A9519,D0063-M03,Device-0063,MNO-C,PROFILE-03cdd7ed33577613f139
standard_rsp,74F45D4515990109CECD21D47D041E73,MID-431C1927422F6036C39B464E1336E99C,D0069-M01,Device-0069,MNO-A,PROFILE-2d4d3c4c08da67222caa
aura_rsp,FF8017B0AA35F6F80292605F02DA7086,IAC-4D72306F5266F75558FD65EE1505D07F,D0069-M01,Device-0069,MNO-A,PROFILE-2d4d3c4c08da67222caa
standard_rsp,DF3D762F8E4FBA597F2FA7C9518F7B06,MID-B4CF1CC816322DF58251C2C6CF9A11AC,D0237-M01,Device-0237,MNO-A,PROFILE-361a13720fd73ad4ea58
aura_rsp,7AF71913410016FFAD7CF7CEF80AA8C1,IAC-CF84483544067246B40731CB55BE01BD,D0237-M01,Device-0237,MNO-A,PROFILE-361a13720fd73ad4ea58
standard_rsp,5884882008B11BA5B2C33ED6990D09B0,MID-37C01C5E94ED650E505560B413C8ECCC,D0231-M03,Device-0231,MNO-C,PROFILE-87f35a5454156bb79ed3
aura_rsp,43AC0F0B84604CB70B3AECD9E3E2ADC4,IAC-A3F4EDBE6F1A3DAD909FCFE8772C89FF,D0231-M03,Device-0231,MNO-C,PROFILE-87f35a5454156bb79ed3
standard_rsp,40EA897E511964B9993B16965E0A8505,MID-E92869B8FA555C217CE01D06E3A5C377,D0112-M01,Device-0112,MNO-A,PROFILE-04a0aeb6a23e9e0065b6
aura_rsp,5937DA845323E92409BE9C8CCE0449E5,IAC-AB70A4D2660EBE8FC0B7EBA4240FC7F6,D0112-M01,Device-0112,MNO-A,PROFILE-04a0aeb6a23e9e0065b6
standard_rsp,AA88CC9E0CEDB46D15C2913DF7714B28,MID-FCD6DB064269FB7D90CA77C95DC0E58B,D0213-M02,Device-0213,MNO-B,PROFILE-5bed46445cc1181987d7
aura_rsp,94C032D947F955EFD32DCBEE8F517277,IAC-B0715A65BEE74F84421D1C30D2BC4D8A,D0213-M02,Device-0213,MNO-B,PROFILE-5bed46445cc1181987d7
standard_rsp,9A1ACA2CF885BAD64DEF233EEC4791FA,MID-447C4D596A5AD7D3155180D25E1BCB79,D0236-M01,Device-0236,MNO-A,PROFILE-d4f9363b0ffdfb4c6df2
aura_rsp,B41367E1769C29BDC7FAB13E571FD14D,IAC-C3E9568713572FB6A088D04F0F61DF8D,D0236-M01,Device-0236,MNO-A,PROFILE-d4f9363b0ffdfb4c6df2
standard_rsp,E497F9D6505A4D0CA4545C151A6BFFB4,MID-4B6B8E91A310BBF36E3F74096BA61A77,D0003-M02,Device-0003,MNO-B,PROFILE-3345e10390e5ca6e161a
aura_rsp,D7467DAC9E70FFDE4AAB47316F4AC881,IAC-2740AE70E76CC413ACFC0CC2FCA2E6D7,D0003-M02,Device-0003,MNO-B,PROFILE-3345e10390e5ca6e161a
standard_rsp,E907FDA2D635A9F5C16B75A907089D01,MID-E995F1592E2A5B0FD19EF5DDFB6529EC,D0183-M02,Device-0183,MNO-B,PROFILE-25416357e705caaf16b1
aura_rsp,F48724BC1C57433DD0123C53AA073C7C,IAC-6E98EDCCBC2DF5AA667D9D07338435C5,D0183-M02,Device-0183,MNO-B,PROFILE-25416357e705caaf16b1
standard_rsp,79865A6BB90B1F45AF69F67C11C5D2EF,MID-18650C4D0B995DF0DD80ED8908AD646F,D0090-M03,Device-0090,MNO-C,PROFILE-ec60cf67ed0bcc7c0808
aura_rsp,CF58007D7E04BBA0FA65198CB21CB659,IAC-732182022973D3D49DA5B81E0D7EFF28,D0090-M03,Device-0090,MNO-C,PROFILE-ec60cf67ed0bcc7c0808
standard_rsp,9D9A76363DF8E71238AEA3A43935EB7C,MID-5CA72C46C113E03EFA0A5DB3B27A22A7,D0007-M01,Device-0007,MNO-A,PROFILE-c7d594b044fd005aa2d6
aura_rsp,AC33F457AB0D171B647B4E6631D005BA,IAC-8F02D23AA8C6927727B0636EFC4D858B,D0007-M01,Device-0007,MNO-A,PROFILE-c7d594b044fd005aa2d6
standard_rsp,6413F1ECBD02C704A299A7CC86B4997B,MID-394AFA2FADE9FB773243BFA85D4CD250,D0204-M04,Device-0204,MNO-D,PROFILE-d5a627cf92adbb1eadc0
aura_rsp,6DB44707F52D1DDCE35CC73938D65581,IAC-14F995CF8E7DFB01B1C3B7F540DA051B,D0204-M04,Device-0204,MNO-D,PROFILE-d5a627cf92adbb1eadc0
standard_rsp,6E0C0A424D3E413CD1690EB492645417,MID-63BFE4A27FDB84BBEEC72BA878F38778,D0070-M03,Device-0070,MNO-C,PROFILE-fbe09e57171c3fac50af
aura_rsp,DDBE39873446C1C592E9FD347CFA6538,IAC-6C0A0121E4CD007301F75055E8D45690,D0070-M03,Device-0070,MNO-C,PROFILE-fbe09e57171c3fac50af
standard_rsp,484A52FB42842A132CDC5531B33EB6C0,MID-CF90DC76C201B4A50D69B37B3F673E79,D0160-M03,Device-0160,MNO-C,PROFILE-bc3e56079a8128cb086a
aura_rsp,0EB99D59FCE6EE8039F3B95063413949,IAC-6314D3959F17A7560861F50CA5678E96,D0160-M03,Device-0160,MNO-C,PROFILE-bc3e56079a8128cb086a
standard_rsp,743CC88D56EF1D1FD9AE16D320F561AD,MID-3CD9735A044351D9C6D6326208384F78,D0233-M02,Device-0233,MNO-B,PROFILE-809b563a81d6ad7017b4
aura_rsp,E28723A38509A8D3287A68526DAE486D,IAC-BF8390132BD27C15143A72FC8FAC2A85,D0233-M02,Device-0233,MNO-B,PROFILE-809b563a81d6ad7017b4
standard_rsp,DD798120A095EBFF8477D2E34EDCAF4A,MID-61C1388766EE54276BA485562A20106A,D0179-M03,Device-0179,MNO-C,PROFILE-fe332f7ab83174f86329
aura_rsp,B9AD5FE18C38720CEB9673DB4D15BD04,IAC-550869F6BAFA0B87FE34BD0B41B8D90D,D0179-M03,Device-0179,MNO-C,PROFILE-fe332f7ab83174f86329
standard_rsp,BFE05F662FD14229BA8B4CAB6FDB170F,MID-472D9167BF0AE29D8B2815B08C5AADE6,D0073-M02,Device-0073,MNO-B,PROFILE-042f45a7fc9cc7766580
aura_rsp,57D8CA0E1E73110F53B628D2955708A0,IAC-73BA8A2775FF05FC646F61AE2171E4A2,D0073-M02,Device-0073,MNO-B,PROFILE-042f45a7fc9cc7766580
standard_rsp,DCDAC918B894D7761B5E2529B4212A69,MID-CFBD63AE94893C9195426769DBC1D747,D0105-M01,Device-0105,MNO-A,PROFILE-92cd9ce99e52a6492363
aura_rsp,18D9B25C531AEFB84F84DAFBBDA26149,IAC-29BCB2869B54820DCA7692235B010DF7,D0105-M01,Device-0105,MNO-A,PROFILE-92cd9ce99e52a6492363
standard_rsp,04202E3BD414978DDEA9898347361DFA,MID-8C1AD11125B93CC1C8CED64B1DC1EA58,D0195-M01,Device-0195,MNO-A,PROFILE-b6314b119c09c13dcb5b
aura_rsp,E3F37B1BB2E19BD531DF98EC2ACE5A08,IAC-0B7FD5525565A5F505231FEE51B99822,D0195-M01,Device-0195,MNO-A,PROFILE-b6314b119c09c13dcb5b
standard_rsp,E513841CA0F2E55BCB7855BDC2C43E2D,MID-33A4F92834F215EE8E797C35BBF700A9,D0081-M02,Device-0081,MNO-B,PROFILE-6c028df3531e84479d1d
